"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Aggregatibacter_aphrophilus",0,0.515125408942203,0,0,0.257562704471101,0
"Neisseria_mucosa",0,0.355468920392585,0,0,0.177734460196292,0
"Kingella_denitrificans",0,0.515125408942203,0,0,0.257562704471101,0
"Veillonella_denticariosi",0,0.895945474372955,0,0,0.447972737186478,0
"Neisseria_bacilliformis",0,0.515125408942203,0,0,0.257562704471101,0
"Lactobacillus_gasseri",0,0.515125408942203,0,0,0.257562704471101,0
"Selenomonas_artemidis",0,0.81074445656125,0,0,0.405372228280625,0
"Aggregatibacter_segnis",0,0.515125408942203,0,0,0.257562704471101,0
"Prevotella_multiformis",0,0.515125408942203,0,0,0.257562704471101,0
"Actinomyces_turicensis",0,0.515125408942203,0,0,0.257562704471101,0
"Sneathia_sanguinegens",0,0.515125408942203,0,0,0.257562704471101,0
"Selenomonas_dianae",0,0.515125408942203,0,0,0.257562704471101,0
"Treponema_maltophilum",0,0.198553980370774,0,0,0.0992769901853871,0
"Butyrivibrio_proteoclasticus",0,0.515125408942203,0,0,0.257562704471101,0
"Haemophilus_haemolyticus",0,0.515125408942203,0,0,0.257562704471101,0
"Moryella_indoligenes",0,0.515125408942203,0,0,0.257562704471101,0
"Veillonella_caviae",0,0.355468920392585,0,0,0.177734460196292,0
"Clostridium_phytofermentans",0,0.515125408942203,0,0,0.257562704471101,0
"Peptostreptococcus_anaerobius",0,0.515125408942203,0,0,0.257562704471101,0
"Staphylococcus_aureus",0,0.515125408942203,0,0,0.257562704471101,0
"Actinomyces_johnsonii",0,0.515125408942203,0,0,0.257562704471101,0
"Kingella_kingae",0,0.515125408942203,0,0,0.257562704471101,0
